,syllable,position,frequency_pos,frequency,pval_uniform
7876,k_l_iː_n_z,2,0,1,0.0
7877,k_l_iː_t,1,1,1,0.0
7878,k_l_iː_t,3,0,1,0.0
7879,k_l_iː_t_s,1,1,1,0.0
7880,k_l_iː_v_z,1,1,1,0.0
7881,k_l_uː,1,12,293,0.0
7882,k_l_uː,2,279,293,0.0
7883,k_l_uː,3,2,293,0.0
7884,k_l_uː,4,0,293,0.0
7885,k_l_uː_d,1,0,64,0.2422549042414513
7886,k_l_uː_d,2,64,64,0.2422549042414513
7887,k_l_uː_d_z,2,33,33,0.5717244428128412
7888,k_l_uː_s,2,1,1,0.0
7889,k_l_uː_z,1,10,10,0.8344113943730964
7890,k_l_æ,1,147,148,0.0
7891,k_l_æ,2,0,148,0.0
7892,k_l_æ,3,0,148,0.0
7893,k_l_æ,4,1,148,0.0
7894,k_l_æ_ŋ,1,3,3,0.2355481345110688
7895,k_l_æ_ʃ,1,7,7,0.6569991481240273
7896,k_l_æ_d,1,4,4,0.3786429146367648
7897,k_l_æ_d,2,0,4,0.3786429146367648
7898,k_l_æ_d,3,0,4,0.3786429146367648
7899,k_l_æ_m,1,9,9,0.7820044449462648
7900,k_l_æ_m_p,1,1,1,0.0
7901,k_l_æ_m_p_s,1,1,1,0.0
7902,k_l_æ_m_p_t,1,5,5,0.4896358490926503
7903,k_l_æ_m_z,1,2,2,0.0338673693563189
7904,k_l_æ_n,1,11,11,0.881819246751963
7905,k_l_æ_n,3,0,11,0.881819246751963
7906,k_l_æ_n_z,1,2,2,0.0338673693563189
7907,k_l_æ_p,1,3,4,0.3786429146367648
7908,k_l_æ_p,2,0,4,0.3786429146367648
7909,k_l_æ_p,3,1,4,0.3786429146367648
7910,k_l_æ_p_s,1,1,1,0.0
7911,k_l_æ_p_s,2,0,1,0.0
7912,k_l_æ_p_s,3,0,1,0.0
7913,k_l_æ_p_t,1,5,5,0.4896358490926503
7914,k_m_ɛə_ɜ˞,1,1,1,0.0
7915,k_ɻ_ɑː_f,1,2,2,0.0338673693563189
7916,k_ɻ_ɑː_f,3,0,2,0.0338673693563189
7917,k_ɻ_ɑː_f_t,1,14,76,0.1567755606039138
7918,k_ɻ_ɑː_f_t,2,57,76,0.1567755606039138
7919,k_ɻ_ɑː_f_t,3,3,76,0.1567755606039138
7920,k_ɻ_ɑː_f_t,4,2,76,0.1567755606039138
7921,k_ɻ_ɑː_f_t_s,1,13,14,0.9982253065955268
7922,k_ɻ_ɑː_f_t_s,2,0,14,0.9982253065955268
7923,k_ɻ_ɑː_f_t_s,3,1,14,0.9982253065955268
7924,k_ɻ_ɑː_l,1,3,3,0.2355481345110688
7925,k_ɻ_ɑː_l_z,1,2,2,0.0338673693563189
7926,k_ɻ_ɔː,1,9,9,0.7820044449462648
7927,k_ɻ_ɔː,2,0,9,0.7820044449462648
7928,k_ɻ_ɔː,3,0,9,0.7820044449462648
7929,k_ɻ_ɔː_l,1,9,9,0.7820044449462648
7930,k_ɻ_ɔː_l,2,0,9,0.7820044449462648
7931,k_ɻ_ɔː_l_d,1,10,10,0.8344113943730964
7932,k_ɻ_ɔː_l_d,2,0,10,0.8344113943730964
7933,k_ɻ_ɔː_l_z,1,1,1,0.0
7934,k_ɻ_ɔː_l_z,2,0,1,0.0
7935,k_ɻ_eɪ,1,59,61,0.2661349764507824
7936,k_ɻ_eɪ,2,0,61,0.2661349764507824
7937,k_ɻ_eɪ,3,2,61,0.2661349764507824
7938,k_ɻ_eɪ_ʃ,1,2,2,0.0338673693563189
7939,k_ɻ_eɪ_n,1,2,2,0.0338673693563189
7940,k_ɻ_eɪ_n,4,0,2,0.0338673693563189
7941,k_ɻ_eɪ_n_z,1,2,2,0.0338673693563189
7942,k_ɻ_eɪ_n_z,4,0,2,0.0338673693563189
7943,k_ɻ_eɪ_p,1,1,1,0.0
7944,k_ɻ_eɪ_t,1,2,2,0.0338673693563189
7945,k_ɻ_eɪ_t,3,0,2,0.0338673693563189
7946,k_ɻ_eɪ_t_s,1,3,3,0.2355481345110688
7947,k_ɻ_eɪ_t_s,3,0,3,0.2355481345110688
7948,k_ɻ_eɪ_v,1,4,4,0.3786429146367648
7949,k_ɻ_eɪ_v_z,1,1,1,0.0
7950,k_ɻ_eɪ_z,1,3,3,0.2355481345110688
7951,k_ɻ_aɪ,1,175,179,0.0
7952,k_ɻ_aɪ,2,4,179,0.0
7953,k_ɻ_aɪ,3,0,179,0.0
7954,k_ɻ_aɪ_d,1,50,50,0.3650445806101261
7955,k_ɻ_aɪ_d,2,0,50,0.3650445806101261
7956,k_ɻ_aɪ_m,1,49,49,0.3750935278278183
7957,k_ɻ_aɪ_m,2,0,49,0.3750935278278183
7958,k_ɻ_aɪ_m_z,1,16,16,0.9318059948023432
7959,k_ɻ_aɪ_m_z,2,0,16,0.9318059948023432
7960,k_ɻ_aɪ_n,3,1,1,0.0
7961,k_ɻ_aɪ_s_t,1,55,55,0.3176367282312594
7962,k_ɻ_aɪ_z,1,17,17,0.9016509460184804
7963,k_ɻ_aɪ_z,2,0,17,0.9016509460184804
7964,k_ɻ_aɪ_z,3,0,17,0.9016509460184804
7965,k_ɻ_əʊ,1,17,31,0.6028224415841186
7966,k_ɻ_əʊ,2,14,31,0.6028224415841186
7967,k_ɻ_əʊ,3,0,31,0.6028224415841186
7968,k_ɻ_əʊ_ɲ,2,1,1,0.0
7969,k_ɻ_əʊ_b_z,2,1,1,0.0
7970,k_ɻ_əʊ_k,1,1,1,0.0
7971,k_ɻ_əʊ_m,1,3,3,0.2355481345110688
7972,k_ɻ_əʊ_m,3,0,3,0.2355481345110688
7973,k_ɻ_əʊ_m_z,3,1,1,0.0
7974,k_ɻ_əʊ_n,1,1,1,0.0
7975,k_ɻ_əʊ_s,2,1,1,0.0
7976,k_ɻ_əʊ_z,1,3,3,0.2355481345110688
7977,k_ɻ_əʊ_z,2,0,3,0.2355481345110688
7978,k_ɻ_əʊ_z,3,0,3,0.2355481345110688
7979,k_ɻ_aʊ,1,38,46,0.4065190906342436
7980,k_ɻ_aʊ,3,8,46,0.4065190906342436
7981,k_ɻ_aʊ_ɲ,1,1,1,0.0
7982,k_ɻ_aʊ_ɲ_t,1,10,10,0.8344113943730964
7983,k_ɻ_aʊ_d,1,48,48,0.3853496843671471
7984,k_ɻ_aʊ_d,3,0,48,0.3853496843671471
7985,k_ɻ_aʊ_d_z,1,15,15,0.9639078404721536
7986,k_ɻ_aʊ_d_z,3,0,15,0.9639078404721536
7987,k_ɻ_aʊ_n,1,23,23,0.7512946359146896
7988,k_ɻ_aʊ_n,2,0,23,0.7512946359146896
7989,k_ɻ_aʊ_n,3,0,23,0.7512946359146896
7990,k_ɻ_aʊ_n_d,1,5,5,0.4896358490926503
7991,k_ɻ_aʊ_n_d,2,0,5,0.4896358490926503
7992,k_ɻ_aʊ_n_z,1,1,2,0.0338673693563189
7993,k_ɻ_aʊ_n_z,2,1,2,0.0338673693563189
7994,k_ɻ_aʊ_t,3,1,1,0.0
7995,k_ɻ_ɪə_s,2,1,1,0.0
7996,k_ɻ_ʊə,1,5,5,0.4896358490926503
7997,k_ɻ_ʊə_l,1,46,46,0.4065190906342436
7998,k_ɻ_ə,1,2,248,0.0
7999,k_ɻ_ə,2,154,248,0.0
8000,k_ɻ_ə,3,81,248,0.0
8001,k_ɻ_ə,4,11,248,0.0
8002,k_ɻ_ə,5,0,248,0.0
8003,k_ɻ_ə_l,2,6,7,0.6569991481240273
8004,k_ɻ_ə_l,3,1,7,0.6569991481240273
8005,k_ɻ_ə_m,2,2,3,0.2355481345110688
8006,k_ɻ_ə_m,4,1,3,0.2355481345110688
8007,k_ɻ_ə_p_t,2,4,4,0.3786429146367648
8008,k_ɻ_ə_s,2,8,16,0.9318059948023432
8009,k_ɻ_ə_s,3,8,16,0.9318059948023432
8010,k_ɻ_ə_t,3,1,1,0.0
8011,k_ɻ_ɛ,1,82,120,0.0
8012,k_ɻ_ɛ,2,38,120,0.0
8013,k_ɻ_ɛ,3,0,120,0.0
8014,k_ɻ_ɛ_m,1,4,4,0.3786429146367648
8015,k_ɻ_ɛ_p_t,1,10,10,0.8344113943730964
8016,k_ɻ_ɛ_s,1,1,2,0.0338673693563189
8017,k_ɻ_ɛ_s,3,1,2,0.0338673693563189
8018,k_ɻ_ɛ_s_t,1,7,7,0.6569991481240273
8019,k_ɻ_ɛ_s_t_s,1,2,2,0.0338673693563189
8020,k_ɻ_ɪ,1,316,392,0.0
8021,k_ɻ_ɪ,2,67,392,0.0
8022,k_ɻ_ɪ,3,9,392,0.0
8023,k_ɻ_ɪ_ŋ,1,1,1,0.0
8024,k_ɻ_ɪ_b,1,1,1,0.0
8025,k_ɻ_ɪ_d,2,25,25,0.7098201258905722
8026,k_ɻ_ɪ_k,1,1,1,0.0
8027,k_ɻ_ɪ_k,2,0,1,0.0
8028,k_ɻ_ɪ_m,1,8,8,0.7234184599172108
8029,k_ɻ_ɪ_n,1,1,1,0.0
8030,k_ɻ_ɪ_p,1,2,2,0.0338673693563189
8031,k_ɻ_ɪ_p_t,1,1,1,0.0
8032,k_ɻ_ɪ_s,1,128,128,0.0
8033,k_ɻ_ɪ_s,2,0,128,0.0
8034,k_ɻ_ɪ_s,3,0,128,0.0
8035,k_ɻ_ɪ_s_p,1,11,11,0.881819246751963
8036,k_ɻ_ɪ_s_p,4,0,11,0.881819246751963
8037,k_ɻ_ɪ_s_p_s,1,1,1,0.0
8038,k_ɻ_ɪ_s_p_s,4,0,1,0.0
8039,k_ɻ_ɪ_t,2,107,109,0.0
8040,k_ɻ_ɪ_t,3,2,109,0.0
8041,k_ɻ_ɪ_t,4,0,109,0.0
8042,k_ɻ_ɪ_t_s,2,15,17,0.9016509460184804
8043,k_ɻ_ɪ_t_s,3,2,17,0.9016509460184804
8044,k_ɻ_ɪ_t_s,4,0,17,0.9016509460184804
8045,k_ɻ_ɒ,1,63,66,0.2269488975323953
8046,k_ɻ_ɒ,2,2,66,0.2269488975323953
8047,k_ɻ_ɒ,3,1,66,0.2269488975323953
8048,k_ɻ_ɒ,4,0,66,0.2269488975323953
8049,k_ɻ_ɒ_ɲ,1,2,2,0.0338673693563189
8050,k_ɻ_ɒ_f_t,1,1,1,0.0
8051,k_ɻ_ɒ_k,1,1,1,0.0
8052,k_ɻ_ɒ_k_s,1,1,1,0.0
8053,k_ɻ_ɒ_p,1,25,26,0.6903115090441662
8054,k_ɻ_ɒ_p,2,1,26,0.6903115090441662
8055,k_ɻ_ɒ_p,3,0,26,0.6903115090441662
8056,k_ɻ_ɒ_p,4,0,26,0.6903115090441662
8057,k_ɻ_ɒ_p_s,1,29,30,0.6191322951917076
8058,k_ɻ_ɒ_p_s,2,1,30,0.6191322951917076
8059,k_ɻ_ɒ_p_s,3,0,30,0.6191322951917076
8060,k_ɻ_ɒ_p_s,4,0,30,0.6191322951917076
8061,k_ɻ_ɒ_p_t,1,5,5,0.4896358490926503
8062,k_ɻ_ɒ_p_t,2,0,5,0.4896358490926503
8063,k_ɻ_ɒ_p_t,3,0,5,0.4896358490926503
8064,k_ɻ_ɒ_s,1,74,353,0.0
8065,k_ɻ_ɒ_s,2,279,353,0.0
8066,k_ɻ_ɒ_s,3,0,353,0.0
8067,k_ɻ_ɒ_s,4,0,353,0.0
8068,k_ɻ_ɒ_s,5,0,353,0.0
8069,k_ɻ_ɒ_s_t,1,45,46,0.4065190906342436
8070,k_ɻ_ɒ_s_t,2,1,46,0.4065190906342436
8071,k_ɻ_ɒ_s_t,3,0,46,0.4065190906342436
8072,k_ɻ_ʊ,1,6,6,0.5803236797915148
8073,k_ɻ_ʊ_k,1,5,5,0.4896358490926503
8074,k_ɻ_ʊ_k_s,1,1,1,0.0
8075,k_ɻ_ʌ,1,12,17,0.9016509460184804
8076,k_ɻ_ʌ,2,5,17,0.9016509460184804
8077,k_ɻ_ʌ_ɲ,1,3,3,0.2355481345110688
8078,k_ɻ_ʌ_ʃ,1,7,7,0.6569991481240273
8079,k_ɻ_ʌ_ʃ_t,1,10,10,0.8344113943730964
8080,k_ɻ_ʌ_k_s,1,2,2,0.0338673693563189
8081,k_ɻ_ʌ_m,1,25,25,0.7098201258905722
8082,k_ɻ_ʌ_m,2,0,25,0.7098201258905722
8083,k_ɻ_ʌ_m_z,1,4,7,0.6569991481240273
8084,k_ɻ_ʌ_m_z,2,3,7,0.6569991481240273
8085,k_ɻ_ʌ_n,1,3,3,0.2355481345110688
8086,k_ɻ_ʌ_n_ɲ,1,3,3,0.2355481345110688
8087,k_ɻ_ʌ_p_t,2,5,5,0.4896358490926503
8088,k_ɻ_ʌ_p_t,4,0,5,0.4896358490926503
8089,k_ɻ_ʌ_s_t,1,7,7,0.6569991481240273
8090,k_ɻ_ʌ_s_t,2,0,7,0.6569991481240273
8091,k_ɻ_ʌ_s_t,3,0,7,0.6569991481240273
8092,k_ɻ_ʌ_s_t_s,1,2,2,0.0338673693563189
8093,k_ɻ_ʌ_s_t_s,2,0,2,0.0338673693563189
8094,k_ɻ_iː,1,339,520,0.0
8095,k_ɻ_iː,2,181,520,0.0
8096,k_ɻ_iː,3,0,520,0.0
8097,k_ɻ_iː,4,0,520,0.0
8098,k_ɻ_iː_d,1,5,10,0.8344113943730964
8099,k_ɻ_iː_d,2,5,10,0.8344113943730964
8100,k_ɻ_iː_d_z,1,1,1,0.0
8101,k_ɻ_iː_k,1,15,15,0.9639078404721536
8102,k_ɻ_iː_k_s,1,2,2,0.0338673693563189
8103,k_ɻ_iː_k_t,1,5,5,0.4896358490926503
8104,k_ɻ_iː_l,1,1,1,0.0
8105,k_ɻ_iː_m,1,35,39,0.4886307438894163
8106,k_ɻ_iː_m,2,4,39,0.4886307438894163
8107,k_ɻ_iː_m,3,0,39,0.4886307438894163
8108,k_ɻ_iː_m,4,0,39,0.4886307438894163
8109,k_ɻ_iː_m_z,1,1,1,0.0
8110,k_ɻ_iː_m_z,2,0,1,0.0
8111,k_ɻ_iː_p,1,6,6,0.5803236797915148
8112,k_ɻ_iː_p_s,1,3,3,0.2355481345110688
8113,k_ɻ_iː_s,1,2,124,0.0
8114,k_ɻ_iː_s,2,122,124,0.0
8115,k_ɻ_iː_s,3,0,124,0.0
8116,k_ɻ_iː_s_t,1,5,85,0.1011069210017027
8117,k_ɻ_iː_s_t,2,80,85,0.1011069210017027
8118,k_ɻ_iː_t,2,33,35,0.5424568268591953
8119,k_ɻ_iː_t,3,2,35,0.5424568268591953
8120,k_ɻ_iː_t,4,0,35,0.5424568268591953
8121,k_ɻ_iː_t,5,0,35,0.5424568268591953
8122,k_ɻ_iː_t_s,2,1,1,0.0
8123,k_ɻ_iː_z,2,1,1,0.0
8124,k_ɻ_uː,1,94,106,0.0
8125,k_ɻ_uː,2,12,106,0.0
8126,k_ɻ_uː,3,0,106,0.0
8127,k_ɻ_uː_d,1,23,23,0.7512946359146896
8128,k_ɻ_uː_d,2,0,23,0.7512946359146896
8129,k_ɻ_uː_p,1,1,1,0.0
8130,k_ɻ_uː_t,2,12,12,0.9250992250719609
8131,k_ɻ_uː_t_s,2,5,5,0.4896358490926503
8132,k_ɻ_uː_z,1,25,26,0.6903115090441662
8133,k_ɻ_uː_z,2,1,26,0.6903115090441662
8134,k_ɻ_w_ʌ,1,2,2,0.0338673693563189
8135,k_ɻ_æ,1,31,112,0.0
8136,k_ɻ_æ,2,1,112,0.0
8137,k_ɻ_æ,3,72,112,0.0
8138,k_ɻ_æ,4,8,112,0.0
8139,k_ɻ_æ_ŋ,1,2,2,0.0338673693563189
8140,k_ɻ_æ_ŋ_k,1,2,2,0.0338673693563189
8141,k_ɻ_æ_ŋ_k_s,1,1,1,0.0
8142,k_ɻ_æ_ʃ,1,19,19,0.846326651164806
8143,k_ɻ_æ_ʃ,2,0,19,0.846326651164806
8144,k_ɻ_æ_ʃ_t,1,10,10,0.8344113943730964
8145,k_ɻ_æ_ʃ_t,2,0,10,0.8344113943730964
8146,k_ɻ_æ_b,1,4,4,0.3786429146367648
8147,k_ɻ_æ_b,2,0,4,0.3786429146367648
8148,k_ɻ_æ_b_z,1,5,5,0.4896358490926503
8149,k_ɻ_æ_b_z,2,0,5,0.4896358490926503
8150,k_ɻ_æ_ɡ,1,2,2,0.0338673693563189
8151,k_ɻ_æ_ɡ_z,1,1,1,0.0
8152,k_ɻ_æ_k,1,19,19,0.846326651164806
8153,k_ɻ_æ_k,2,0,19,0.846326651164806
8154,k_ɻ_æ_k_s,1,9,9,0.7820044449462648
8155,k_ɻ_æ_k_s,2,0,9,0.7820044449462648
8156,k_ɻ_æ_k_t,1,13,13,0.9649129456753878
8157,k_ɻ_æ_k_t,2,0,13,0.9649129456753878
8158,k_ɻ_æ_m,1,6,6,0.5803236797915148
8159,k_ɻ_æ_m_d,1,10,10,0.8344113943730964
8160,k_ɻ_æ_m_p,1,2,2,0.0338673693563189
8161,k_ɻ_æ_m_p,3,0,2,0.0338673693563189
8162,k_ɻ_æ_m_p_s,1,2,2,0.0338673693563189
8163,k_ɻ_æ_m_p_s,3,0,2,0.0338673693563189
8164,k_ɻ_æ_m_p_t,1,6,6,0.5803236797915148
8165,k_ɻ_æ_n,1,1,1,0.0
8166,k_ɻ_æ_p,1,7,7,0.6569991481240273
8167,k_ɻ_æ_s,1,1,1,0.0
8168,k_ɻ_æ_t,2,0,11,0.881819246751963
8169,k_ɻ_æ_t,3,9,11,0.881819246751963
8170,k_ɻ_æ_t,4,2,11,0.881819246751963
8171,k_ɻ_æ_t_s,2,0,30,0.6191322951917076
8172,k_ɻ_æ_t_s,3,28,30,0.6191322951917076
8173,k_ɻ_æ_t_s,4,2,30,0.6191322951917076
8174,k_uː,1,30,34,0.5568754007380342
8175,k_uː,2,4,34,0.5568754007380342
8176,k_uː,3,0,34,0.5568754007380342
8177,k_uː_θ,1,0,2,0.0338673693563189
8178,k_uː_θ,2,2,2,0.0338673693563189
8179,k_uː_l,1,60,60,0.2743567499112618
8180,k_uː_l_d,1,5,5,0.4896358490926503
8181,k_uː_l_d,2,0,5,0.4896358490926503
8182,k_uː_l_z,1,2,2,0.0338673693563189
8183,k_uː_n,1,0,5,0.4896358490926503
8184,k_uː_n,2,5,5,0.4896358490926503
8185,k_uː_n_z,1,0,1,0.0
8186,k_uː_n_z,2,1,1,0.0
8187,k_uː_p,1,1,1,0.0
8188,k_uː_p,2,0,1,0.0
8189,k_uː_s,1,1,2,0.0338673693563189
8190,k_uː_s,2,1,2,0.0338673693563189
8191,k_uː_z,1,2,2,0.0338673693563189
8192,k_uː_z,2,0,2,0.0338673693563189
8193,k_w_ɑː,1,1,1,0.0
8194,k_w_ɑː,4,0,1,0.0
8195,k_w_ɑː_m_z,1,2,2,0.0338673693563189
8196,k_w_ɔː,1,88,137,0.0
8197,k_w_ɔː,2,49,137,0.0
8198,k_w_ɔː_t,1,3,3,0.2355481345110688
8199,k_w_ɔː_t_s,1,1,1,0.0
8200,k_w_eɪ,1,8,25,0.7098201258905722
8201,k_w_eɪ,2,15,25,0.7098201258905722
8202,k_w_eɪ,3,2,25,0.7098201258905722
8203,k_w_eɪ,5,0,25,0.7098201258905722
8204,k_w_eɪ_k,1,0,5,0.4896358490926503
8205,k_w_eɪ_k,2,5,5,0.4896358490926503
8206,k_w_eɪ_k_s,1,0,3,0.2355481345110688
8207,k_w_eɪ_k_s,2,3,3,0.2355481345110688
8208,k_w_eɪ_l_z,1,1,1,0.0
8209,k_w_eɪ_n,1,0,19,0.846326651164806
8210,k_w_eɪ_n,2,19,19,0.846326651164806
8211,k_w_eɪ_n,4,0,19,0.846326651164806
8212,k_w_eɪ_n_t,1,5,5,0.4896358490926503
8213,k_w_eɪ_n_t,2,0,5,0.4896358490926503
8214,k_w_aɪ,1,156,543,0.0
8215,k_w_aɪ,2,386,543,0.0
8216,k_w_aɪ,3,1,543,0.0
8217,k_w_aɪ,4,0,543,0.0
8218,k_w_aɪ_n,2,1,1,0.0
8219,k_w_aɪ_t,1,550,550,0.0
8220,k_w_aɪ_t,2,0,550,0.0
8221,k_w_ɜː_k,1,1,1,0.0
8222,k_w_ɜː_k_s,1,1,1,0.0
8223,k_w_ɔɪ_z,2,2,2,0.0338673693563189
8224,k_w_əʊ,1,43,43,0.4400647862856458
8225,k_w_əʊ,2,0,43,0.4400647862856458
8226,k_w_əʊ,3,0,43,0.4400647862856458
8227,k_w_əʊ,5,0,43,0.4400647862856458
8228,k_w_əʊ_t,1,15,15,0.9639078404721536
8229,k_w_əʊ_t,2,0,15,0.9639078404721536
8230,k_w_əʊ_t,3,0,15,0.9639078404721536
8231,k_w_əʊ_t_s,1,4,4,0.3786429146367648
8232,k_w_əʊ_t_s,2,0,4,0.3786429146367648
8233,k_w_əʊ_t_s,3,0,4,0.3786429146367648
8234,k_w_ɪə,1,6,7,0.6569991481240273
8235,k_w_ɪə,3,1,7,0.6569991481240273
8236,k_w_ɪə_ɜ˞,1,9,9,0.7820044449462648
8237,k_w_ɪə_l,3,2,2,0.0338673693563189
8238,k_w_ɪə_m,2,1,1,0.0
8239,k_w_ɪə_s,2,0,1,0.0
8240,k_w_ɪə_s,3,1,1,0.0
8241,k_w_ɛə,2,1,1,0.0
8242,k_w_ɛə,3,0,1,0.0
8243,k_w_ə,1,0,115,0.0
8244,k_w_ə,2,97,115,0.0
8245,k_w_ə,3,12,115,0.0
8246,k_w_ə,4,6,115,0.0
8247,k_w_ə_d,2,29,29,0.6359951293669748
8248,k_w_ə_l,2,68,76,0.1567755606039138
8249,k_w_ə_l,3,8,76,0.1567755606039138
8250,k_w_ə_l_d,2,0,1,0.0
8251,k_w_ə_l_d,3,1,1,0.0
8252,k_w_ə_l_z,2,15,15,0.9639078404721536
8253,k_w_ə_l_z,3,0,15,0.9639078404721536
8254,k_w_ə_n,2,21,63,0.250088231005581
8255,k_w_ə_n,3,42,63,0.250088231005581
8256,k_w_ə_n,5,0,63,0.250088231005581
8257,k_w_ə_n,6,0,63,0.250088231005581
8258,k_w_ə_n_s,2,24,52,0.3455359637637201
8259,k_w_ə_n_s,3,28,52,0.3455359637637201
8260,k_w_ə_n_s,4,0,52,0.3455359637637201
8261,k_w_ə_n_t,2,80,154,0.0
8262,k_w_ə_n_t,3,74,154,0.0
8263,k_w_ə_n_t,4,0,154,0.0
8264,k_w_ə_n_t,6,0,154,0.0
8265,k_w_ə_n_t_s,3,2,2,0.0338673693563189
8266,k_w_ə_n_t_s,6,0,2,0.0338673693563189
8267,k_w_ə_t,3,38,62,0.2580468963036725
8268,k_w_ə_t,4,24,62,0.2580468963036725
8269,k_w_ɛ,1,2,14,0.9982253065955268
8270,k_w_ɛ,2,12,14,0.9982253065955268
8271,k_w_ɛ,3,0,14,0.9982253065955268
8272,k_w_ɛ_n,1,0,4,0.3786429146367648
8273,k_w_ɛ_n,2,1,4,0.3786429146367648
8274,k_w_ɛ_n,3,1,4,0.3786429146367648
8275,k_w_ɛ_n,4,2,4,0.3786429146367648
8276,k_w_ɛ_s,1,457,466,0.0
8277,k_w_ɛ_s,2,9,466,0.0
8278,k_w_ɛ_s,3,0,466,0.0
8279,k_w_ɛ_s,5,0,466,0.0
8280,k_w_ɛ_s_t,1,6,48,0.3853496843671471
8281,k_w_ɛ_s_t,2,42,48,0.3853496843671471
8282,k_w_ɛ_s_t,3,0,48,0.3853496843671471
8283,k_w_ɛ_s_t,5,0,48,0.3853496843671471
8284,k_w_ɛ_s_t_s,1,0,9,0.7820044449462648
8285,k_w_ɛ_s_t_s,2,9,9,0.7820044449462648
8286,k_w_ɛ_s_t_s,5,0,9,0.7820044449462648
8287,k_w_ɪ,1,30,144,0.0
8288,k_w_ɪ,2,99,144,0.0
8289,k_w_ɪ,3,14,144,0.0
8290,k_w_ɪ,4,1,144,0.0
8291,k_w_ɪ_ʃ,2,0,4,0.3786429146367648
8292,k_w_ɪ_ʃ,3,4,4,0.3786429146367648
8293,k_w_ɪ_d,1,6,34,0.5568754007380342
8294,k_w_ɪ_d,2,28,34,0.5568754007380342
8295,k_w_ɪ_d_z,1,0,2,0.0338673693563189
8296,k_w_ɪ_d_z,2,2,2,0.0338673693563189
8297,k_w_ɪ_k,1,224,224,0.0
8298,k_w_ɪ_k,3,0,224,0.0
8299,k_w_ɪ_l,1,3,6,0.5803236797915148
8300,k_w_ɪ_l,2,3,6,0.5803236797915148
8301,k_w_ɪ_l_t,1,3,3,0.2355481345110688
8302,k_w_ɪ_l_t,5,0,3,0.2355481345110688
8303,k_w_ɪ_l_t_s,1,1,1,0.0
8304,k_w_ɪ_l_t_s,5,0,1,0.0
8305,k_w_ɪ_l_z,1,1,1,0.0
8306,k_w_ɪ_l_z,2,0,1,0.0
8307,k_w_ɪ_n,1,3,4,0.3786429146367648
8308,k_w_ɪ_n,2,0,4,0.3786429146367648
8309,k_w_ɪ_n,3,1,4,0.3786429146367648
8310,k_w_ɪ_n_z,1,0,2,0.0338673693563189
8311,k_w_ɪ_n_z,2,1,2,0.0338673693563189
8312,k_w_ɪ_n_z,3,1,2,0.0338673693563189
8313,k_w_ɪ_p,1,1,76,0.1567755606039138
8314,k_w_ɪ_p,2,75,76,0.1567755606039138
8315,k_w_ɪ_p_t,1,0,20,0.8208130603464577
8316,k_w_ɪ_p_t,2,20,20,0.8208130603464577
8317,k_w_ɪ_s,2,2,2,0.0338673693563189
8318,k_w_ɪ_t,1,9,13,0.9649129456753878
8319,k_w_ɪ_t,2,4,13,0.9649129456753878
8320,k_w_ɪ_t_s,1,1,2,0.0338673693563189
8321,k_w_ɪ_t_s,2,1,2,0.0338673693563189
8322,k_w_ɪ_z,1,2,2,0.0338673693563189
8323,k_w_ɪ_z,3,0,2,0.0338673693563189
8324,k_w_ɪ_z,4,0,2,0.0338673693563189
8325,k_w_ɒ,1,234,291,0.0
8326,k_w_ɒ,2,34,291,0.0
8327,k_w_ɒ,3,23,291,0.0
8328,k_w_ɒ,5,0,291,0.0
8329,k_w_ɒ_n,1,52,52,0.3455359637637201
8330,k_w_iː,1,1,1,0.0
8331,k_w_iː,2,0,1,0.0
8332,k_w_iː_n,1,50,50,0.3650445806101261
8333,k_w_iː_n,2,0,50,0.3650445806101261
8334,k_w_iː_n,3,0,50,0.3650445806101261
8335,k_w_iː_n,4,0,50,0.3650445806101261
8336,k_w_iː_n_z,1,3,3,0.2355481345110688
8337,k_w_iː_n_z,2,0,3,0.2355481345110688
8338,k_w_iː_n_z,3,0,3,0.2355481345110688
8339,k_w_æ,1,0,3,0.2355481345110688
8340,k_w_æ,2,3,3,0.2355481345110688
8341,k_w_æ_k,1,1,1,0.0
8342,k_w_æ_k,2,0,1,0.0
8343,k_æ,1,1574,1674,0.0
8344,k_æ,2,95,1674,0.0
8345,k_æ,3,5,1674,0.0
8346,k_æ,4,0,1674,0.0
8347,k_æ_ɲ,1,72,72,0.1836689192123973
8348,k_æ_ɲ,3,0,72,0.1836689192123973
8349,k_æ_ŋ,1,3,3,0.2355481345110688
8350,k_æ_ʃ,1,57,57,0.2998703407296098
8351,k_æ_ʃ,2,0,57,0.2998703407296098
8352,k_æ_ʃ,3,0,57,0.2998703407296098
8353,k_æ_b,1,10,10,0.8344113943730964
8354,k_æ_b,2,0,10,0.8344113943730964
8355,k_æ_b,3,0,10,0.8344113943730964
8356,k_æ_b_z,1,1,1,0.0
8357,k_æ_b_z,2,0,1,0.0
8358,k_æ_b_z,3,0,1,0.0
8359,k_æ_d,1,4,4,0.3786429146367648
8360,k_æ_f,1,2,2,0.0338673693563189
8361,k_æ_k,1,2,2,0.0338673693563189
8362,k_æ_l,1,70,74,0.1700405058959051
8363,k_æ_l,2,4,74,0.1700405058959051
8364,k_æ_l,4,0,74,0.1700405058959051
8365,k_æ_l,5,0,74,0.1700405058959051
8366,k_æ_m,1,153,153,0.0
