,syllable,frequency,pval_uniform
3632,ɡ_ʌ_n_z,37,0.5148160511763513
3633,ɡ_ʌ_s,4,0.3786429146367648
3634,ɡ_ʌ_s_t,15,0.9639078404721537
3635,ɡ_ʌ_s_t_s,2,0.033867369356318955
3636,ɡ_ʌ_t,6,0.5803236797915148
3637,ɡ_ʌ_t_s,10,0.8344113943730964
3638,ɡ_ʌ_v,9,0.7820044449462648
3641,ɡ_iː_s,5,0.48963584909265034
3642,ɡ_iː_z,7,0.6569991481240273
3645,ɡ_j_ʊə,6,0.5803236797915148
3646,ɡ_j_ʊə_ɜ˞,4,0.3786429146367648
3649,ɡ_j_ʊə_s,10,0.8344113943730964
3650,ɡ_j_ʊə_z,1,0.0
3651,ɡ_j_ʊ,347,0.0
3652,ɡ_j_uː,62,0.2580468963036725
3653,ɡ_j_uː_d,50,0.3650445806101261
3657,ɡ_j_uː_m_z,2,0.033867369356318955
3658,ɡ_j_uː_z,10,0.8344113943730964
3660,ɡ_l_ɑː,58,0.2912195840865289
3661,ɡ_l_ɑː_n,21,0.7965445414407768
3662,ɡ_l_ɑː_n_s,31,0.6028224415841186
3663,ɡ_l_ɑː_n_s_t,30,0.6191322951917076
3664,ɡ_l_ɑː_s,130,0.0
3666,ɡ_l_ɔː,40,0.47603751506601166
3667,ɡ_l_eɪ,3,0.23554813451106882
3668,ɡ_l_eɪ_d,1,0.0
3669,ɡ_l_eɪ_d_z,1,0.0
3670,ɡ_l_eɪ_z,2,0.033867369356318955
3671,ɡ_l_eɪ_z_d,5,0.48963584909265034
3672,ɡ_l_aɪ,6,0.5803236797915148
3674,ɡ_l_aɪ_d_z,1,0.0
3675,ɡ_l_əʊ,56,0.3086742160346345
3676,ɡ_l_əʊ_b,10,0.8344113943730964
3677,ɡ_l_əʊ_b_z,1,0.0
3678,ɡ_l_əʊ_d,5,0.48963584909265034
3681,ɡ_l_əʊ_z,1,0.0
3682,ɡ_l_aʊ,1,0.0
3687,ɡ_l_ɛə,8,0.7234184599172108
3688,ɡ_l_ɛə_ɜ˞,8,0.7234184599172108
3689,ɡ_l_ɛə_d,10,0.8344113943730964
3690,ɡ_l_ɛə_z,1,0.0
3691,ɡ_l_ə,6,0.5803236797915148
3692,ɡ_l_ə_ɜ˞,16,0.9318059948023432
3696,ɡ_l_ə_z,16,0.9318059948023432
3697,ɡ_l_ɛ_k,23,0.7512946359146896
3698,ɡ_l_ɛ_k_t,13,0.9649129456753878
3699,ɡ_l_ɛ_k_t_s,1,0.0
3700,ɡ_l_ɛ_n,2,0.033867369356318955
3702,ɡ_l_ɪ,44,0.4286296626871451
3703,ɡ_l_ɪ_ŋ,61,0.26613497645078243
3704,ɡ_l_ɪ_ʃ,229,0.0
3705,ɡ_l_ɪ_b,2,0.033867369356318955
3708,ɡ_l_ɪ_m_p,4,0.3786429146367648
3709,ɡ_l_ɪ_m_p_s,16,0.9318059948023432
3710,ɡ_l_ɪ_m_p_s_t,5,0.48963584909265034
3711,ɡ_l_ɪ_n,3,0.23554813451106882
3712,ɡ_l_ɪ_n_t,3,0.23554813451106882
3717,ɡ_l_ɒ,18,0.8732200097732894
3718,ɡ_l_ɒ_s,2,0.033867369356318955
3722,ɡ_l_ʌ,3,0.23554813451106882
3723,ɡ_l_ʌ_m,4,0.3786429146367648
3724,ɡ_l_ʌ_t,2,0.033867369356318955
3726,ɡ_l_ʌ_v,5,0.48963584909265034
3727,ɡ_l_ʌ_v_z,15,0.9639078404721537
3728,ɡ_l_iː,18,0.8732200097732894
3731,ɡ_l_iː_m,4,0.3786429146367648
3732,ɡ_l_iː_m_d,5,0.48963584909265034
3733,ɡ_l_iː_m_z,1,0.0
3738,ɡ_l_uː,21,0.7965445414407768
3740,ɡ_l_uː_m,11,0.881819246751963
3743,ɡ_l_æ,17,0.9016509460184803
3744,ɡ_l_æ_d,71,0.19062575946004823
3745,ɡ_l_æ_n,2,0.033867369356318955
3746,ɡ_l_æ_n_d,2,0.033867369356318955
3747,ɡ_l_æ_n_d_z,4,0.3786429146367648
3748,ɡ_ɻ_ɑː,21,0.7965445414407768
3749,ɡ_ɻ_ɑː_f,58,0.2912195840865289
3750,ɡ_ɻ_ɑː_f_s,40,0.47603751506601166
3751,ɡ_ɻ_ɑː_f_t,6,0.5803236797915148
3753,ɡ_ɻ_ɑː_n,40,0.47603751506601166
3754,ɡ_ɻ_ɑː_n_t,28,0.6534497613150807
3755,ɡ_ɻ_ɑː_n_t_s,17,0.9016509460184803
3756,ɡ_ɻ_ɑː_s,93,0.056366131148922416
3757,ɡ_ɻ_ɑː_s_p,20,0.8208130603464577
3758,ɡ_ɻ_ɑː_s_p_s,1,0.0
3759,ɡ_ɻ_ɑː_s_p_t,10,0.8344113943730964
3762,ɡ_ɻ_eɪ,414,0.0
3763,ɡ_ɻ_eɪ_d,15,0.9639078404721537
3764,ɡ_ɻ_eɪ_d_z,8,0.7234184599172108
3765,ɡ_ɻ_eɪ_l,1,0.0
3766,ɡ_ɻ_eɪ_n,28,0.6534497613150807
3767,ɡ_ɻ_eɪ_n_dʒ,1,0.0
3768,ɡ_ɻ_eɪ_n_d,2,0.033867369356318955
3769,ɡ_ɻ_eɪ_n_z,8,0.7234184599172108
3770,ɡ_ɻ_eɪ_p,5,0.48963584909265034
3771,ɡ_ɻ_eɪ_p_s,8,0.7234184599172108
3772,ɡ_ɻ_eɪ_s,45,0.4174515300369579
3774,ɡ_ɻ_eɪ_t,738,0.0
3776,ɡ_ɻ_eɪ_v,46,0.40651909063424363
3777,ɡ_ɻ_eɪ_v_d,5,0.48963584909265034
3778,ɡ_ɻ_eɪ_v_z,6,0.5803236797915148
3779,ɡ_ɻ_eɪ_z,6,0.5803236797915148
3780,ɡ_ɻ_eɪ_z_d,5,0.48963584909265034
3781,ɡ_ɻ_aɪ,3,0.23554813451106882
3782,ɡ_ɻ_aɪ_m,1,0.0
3785,ɡ_ɻ_aɪ_n,9,0.7820044449462648
3786,ɡ_ɻ_aɪ_n_d,5,0.48963584909265034
3787,ɡ_ɻ_aɪ_n_d_z,1,0.0
3794,ɡ_ɻ_ɔɪ_n,3,0.23554813451106882
3797,ɡ_ɻ_əʊ,245,0.0
3798,ɡ_ɻ_əʊ_θ,122,0.0
3799,ɡ_ɻ_əʊ_θ_s,1,0.0
3800,ɡ_ɻ_əʊ_n,79,0.13751873114298863
3801,ɡ_ɻ_əʊ_n_d,5,0.48963584909265034
3802,ɡ_ɻ_əʊ_n_z,2,0.033867369356318955
3805,ɡ_ɻ_əʊ_p_t,5,0.48963584909265034
3806,ɡ_ɻ_əʊ_s,27,0.6715392446185393
3807,ɡ_ɻ_əʊ_s_t,5,0.48963584909265034
3810,ɡ_ɻ_əʊ_v,9,0.7820044449462648
3811,ɡ_ɻ_əʊ_v_z,4,0.3786429146367648
3812,ɡ_ɻ_əʊ_z,31,0.6028224415841186
3813,ɡ_ɻ_aʊ,2,0.033867369356318955
3816,ɡ_ɻ_aʊ_l,1,0.0
3817,ɡ_ɻ_aʊ_l_d,5,0.48963584909265034
3819,ɡ_ɻ_aʊ_n,6,0.5803236797915148
3820,ɡ_ɻ_aʊ_n_d,287,0.0
3821,ɡ_ɻ_aʊ_n_d_z,53,0.3360612778790799
3822,ɡ_ɻ_aʊ_s,2,0.033867369356318955
3824,ɡ_ɻ_ɪə,14,0.9982253065955268
3825,ɡ_ɻ_ɪə_ɜ˞,1,0.0
3826,ɡ_ɻ_ɛə,3,0.23554813451106882
3827,ɡ_ɻ_ʊə,1,0.0
3828,ɡ_ɻ_ʊə_l,1,0.0
3831,ɡ_ɻ_ʊə_s,4,0.3786429146367648
3832,ɡ_ɻ_ə,111,0.0
3833,ɡ_ɻ_ə_l,8,0.7234184599172108
3835,ɡ_ɻ_ə_m,1,0.0
3836,ɡ_ɻ_ə_m_z,1,0.0
3838,ɡ_ɻ_ə_n_s,3,0.23554813451106882
3839,ɡ_ɻ_ə_n_t,16,0.9318059948023432
3840,ɡ_ɻ_ə_n_t_s,17,0.9016509460184803
3842,ɡ_ɻ_ɛ,111,0.0
3843,ɡ_ɻ_ɛ_ɡ,2,0.033867369356318955
3845,ɡ_ɻ_ɛ_s,113,0.0
3846,ɡ_ɻ_ɛ_s_t,5,0.48963584909265034
3847,ɡ_ɻ_ɛ_t,22,0.7734052079675909
3848,ɡ_ɻ_ɛ_t_s,4,0.3786429146367648
3849,ɡ_ɻ_ɪ,237,0.0
3851,ɡ_ɻ_ɪ_d,5,0.48963584909265034
3852,ɡ_ɻ_ɪ_d_z,1,0.0
3853,ɡ_ɻ_ɪ_l,6,0.5803236797915148
3854,ɡ_ɻ_ɪ_l_d,5,0.48963584909265034
3855,ɡ_ɻ_ɪ_l_z,1,0.0
3856,ɡ_ɻ_ɪ_m,24,0.7301252296475932
3857,ɡ_ɻ_ɪ_m_z,3,0.23554813451106882
3858,ɡ_ɻ_ɪ_n,14,0.9982253065955268
3859,ɡ_ɻ_ɪ_n_d,15,0.9639078404721537
3860,ɡ_ɻ_ɪ_n_z,2,0.033867369356318955
3861,ɡ_ɻ_ɪ_p,21,0.7965445414407768
3862,ɡ_ɻ_ɪ_p_s,5,0.48963584909265034
3863,ɡ_ɻ_ɪ_p_t,10,0.8344113943730964
3864,ɡ_ɻ_ɪ_s,1,0.0
3865,ɡ_ɻ_ɪ_s_t,1,0.0
3866,ɡ_ɻ_ɪ_t,4,0.3786429146367648
3868,ɡ_ɻ_ɪ_z,1,0.0
3869,ɡ_ɻ_ɒ,6,0.5803236797915148
3870,ɡ_ɻ_ɒ_ɡ,1,0.0
3874,ɡ_ɻ_ʊ_m,2,0.033867369356318955
3876,ɡ_ɻ_ʌ,11,0.881819246751963
3877,ɡ_ɻ_ʌ_dʒ,2,0.033867369356318955
3879,ɡ_ɻ_ʌ_b,2,0.033867369356318955
3881,ɡ_ɻ_ʌ_b_z,1,0.0
3882,ɡ_ɻ_ʌ_f,2,0.033867369356318955
3883,ɡ_ɻ_ʌ_m,10,0.8344113943730964
3884,ɡ_ɻ_ʌ_n,9,0.7820044449462648
3885,ɡ_ɻ_ʌ_n_t,3,0.23554813451106882
3886,ɡ_ɻ_ʌ_n_t_s,4,0.3786429146367648
3887,ɡ_ɻ_iː,373,0.0
3890,ɡ_ɻ_iː_d,113,0.0
3891,ɡ_ɻ_iː_f,15,0.9639078404721537
3893,ɡ_ɻ_iː_k,56,0.3086742160346345
3894,ɡ_ɻ_iː_k_s,13,0.9649129456753878
3895,ɡ_ɻ_iː_n,160,0.0
3897,ɡ_ɻ_iː_n_z,10,0.8344113943730964
3898,ɡ_ɻ_iː_s,25,0.7098201258905722
3899,ɡ_ɻ_iː_t,8,0.7234184599172108
3900,ɡ_ɻ_iː_t_s,1,0.0
3902,ɡ_ɻ_iː_v_d,1,0.0
3903,ɡ_ɻ_iː_v_z,1,0.0
3904,ɡ_ɻ_iː_z,49,0.37509352782781835
3905,ɡ_ɻ_iː_z_d,5,0.48963584909265034
3906,ɡ_ɻ_uː,88,0.0838541174066989
3907,ɡ_ɻ_uː_m,4,0.3786429146367648
3908,ɡ_ɻ_uː_m_d,1,0.0
3909,ɡ_ɻ_uː_m_z,2,0.033867369356318955
3910,ɡ_ɻ_uː_p,310,0.0
3911,ɡ_ɻ_uː_p_s,171,0.0
3912,ɡ_ɻ_uː_p_t,5,0.48963584909265034
3913,ɡ_ɻ_uː_v,4,0.3786429146367648
3915,ɡ_ɻ_uː_v_z,2,0.033867369356318955
3916,ɡ_ɻ_æ,304,0.0
3917,ɡ_ɻ_æ_b,9,0.7820044449462648
3918,ɡ_ɻ_æ_b_d,20,0.8208130603464577
3919,ɡ_ɻ_æ_b_z,2,0.033867369356318955
3922,ɡ_ɻ_æ_m,158,0.0
3923,ɡ_ɻ_æ_m_d,6,0.5803236797915148
3924,ɡ_ɻ_æ_m_z,73,0.17680803844597315
3925,ɡ_ɻ_æ_n,64,0.24225490424145135
3926,ɡ_ɻ_æ_n_d,72,0.18366891921239736
3931,ɡ_uː,4,0.3786429146367648
3935,ɡ_uː_k,1,0.0
3936,ɡ_uː_l,1,0.0
3938,ɡ_uː_n,3,0.23554813451106882
3940,ɡ_uː_n_z,1,0.0
3941,ɡ_uː_s,8,0.7234184599172108
3944,ɡ_w_ɑː,7,0.6569991481240273
3945,ɡ_w_aɪ,3,0.23554813451106882
3947,ɡ_w_ə_l,1,0.0
3951,ɡ_w_ɛ_n,4,0.3786429146367648
3952,ɡ_w_ɪ,48,0.3853496843671471
3953,ɡ_w_ɪ_ʃ,29,0.6359951293669748
3954,ɡ_w_ɪ_ʃ_t,27,0.6715392446185393
3955,ɡ_w_ɪ_dʒ,132,0.0
3956,ɡ_w_ɪ_d,4,0.3786429146367648
3957,ɡ_w_ɪ_n,5,0.48963584909265034
3959,ɡ_w_ɪ_n_z,1,0.0
3960,ɡ_w_ɪ_s_t,2,0.033867369356318955
3961,ɡ_w_ɪ_s_t_s,1,0.0
3962,ɡ_æ,329,0.0
3963,ɡ_æ_ŋ,27,0.6715392446185393
3965,ɡ_æ_ŋ_z,5,0.48963584909265034
3966,ɡ_æ_ʃ,2,0.033867369356318955
3971,ɡ_æ_f,2,0.033867369356318955
3974,ɡ_æ_ɡ,1,0.0
3976,ɡ_æ_ɡ_z,1,0.0
3977,ɡ_æ_l,1,0.0
3978,ɡ_æ_l_z,1,0.0
3979,ɡ_æ_m,26,0.6903115090441662
3982,ɡ_æ_n,409,0.0
3983,ɡ_æ_n_z,1,0.0
3984,ɡ_æ_p,34,0.5568754007380342
3985,ɡ_æ_p_s,8,0.7234184599172108
3986,ɡ_æ_s,72,0.18366891921239736
3992,ɡ_æ_z,1,0.0
3995,h_ɑː,212,0.0
3996,h_ɑː_ʃ,24,0.7301252296475932
3997,h_ɑː_θ,4,0.3786429146367648
3999,h_ɑː_d,416,0.0
4000,h_ɑː_d_z,1,0.0
4001,h_ɑː_f,387,0.0
4008,h_ɑː_m,57,0.29987034072960983
4010,h_ɑː_m_z,1,0.0
4011,h_ɑː_n,2,0.033867369356318955
4012,h_ɑː_n_s,5,0.48963584909265034
4013,h_ɑː_n_s_t,5,0.48963584909265034
4014,h_ɑː_p,3,0.23554813451106882
4019,h_ɑː_t,163,0.0
4020,h_ɑː_t_s,19,0.846326651164806
4022,h_ɑː_v_d,5,0.48963584909265034
4023,h_ɑː_v_z,4,0.3786429146367648
4025,h_ɔː,80,0.1312619697855658
4026,h_ɔː_ɜ˞,5,0.48963584909265034
4027,h_ɔː_ʃ,3,0.23554813451106882
4028,h_ɔː_d,3,0.23554813451106882
4029,h_ɔː_d_z,3,0.23554813451106882
4030,h_ɔː_k,4,0.3786429146367648
4031,h_ɔː_k_s,2,0.033867369356318955
4033,h_ɔː_l,166,0.0
4034,h_ɔː_l_d,5,0.48963584909265034
4035,h_ɔː_l_t,16,0.9318059948023432
4036,h_ɔː_l_t_s,1,0.0
4037,h_ɔː_l_z,13,0.9649129456753878
4039,h_ɔː_n,27,0.6715392446185393
4042,h_ɔː_n_t,5,0.48963584909265034
4043,h_ɔː_n_t_s,2,0.033867369356318955
4044,h_ɔː_n_z,9,0.7820044449462648
4045,h_ɔː_s,106,0.0
4047,h_ɔː_t,1,0.0
4048,h_ɔː_t_s,1,0.0
4049,h_ɔː_z,4,0.3786429146367648
4050,h_eɪ,255,0.0
4053,h_eɪ_l,5,0.48963584909265034
4054,h_eɪ_l_d,10,0.8344113943730964
4056,h_eɪ_p,1,0.0
4057,h_eɪ_s_t,6,0.5803236797915148
4058,h_eɪ_t,72,0.18366891921239736
4059,h_eɪ_t_s,9,0.7820044449462648
4060,h_eɪ_v,24,0.7301252296475932
4061,h_eɪ_v_d,11,0.881819246751963
4062,h_eɪ_v_z,3,0.23554813451106882
4063,h_eɪ_z,6,0.5803236797915148
4065,h_aɪ,855,0.0
4066,h_aɪ_d,32,0.5870304495218972
4067,h_aɪ_d_z,4,0.3786429146367648
4068,h_aɪ_k,1,0.0
4069,h_aɪ_k_s,1,0.0
4074,h_aɪ_n_d,329,0.0
4075,h_aɪ_n_d_z,1,0.0
4076,h_aɪ_t,35,0.5424568268591953
4077,h_aɪ_t_s,12,0.9250992250719607
4078,h_aɪ_v,5,0.48963584909265034
4080,h_aɪ_v_z,3,0.23554813451106882
4081,h_aɪ_z,1,0.0
4082,h_ɜː,310,0.0
4083,h_ɜː_ɜ˞,3847,0.0
4084,h_ɜː_b,10,0.8344113943730964
4085,h_ɜː_b_z,10,0.8344113943730964
4086,h_ɜː_d,302,0.0
4087,h_ɜː_d_z,11,0.881819246751963
4088,h_ɜː_l,4,0.3786429146367648
4089,h_ɜː_l_d,10,0.8344113943730964
4091,h_ɜː_s,6,0.5803236797915148
4092,h_ɜː_s_t,5,0.48963584909265034
4093,h_ɜː_t,56,0.3086742160346345
4094,h_ɜː_t_s,7,0.6569991481240273
4095,h_ɜː_z,27,0.6715392446185393
4096,h_ɔɪ,6,0.5803236797915148
4097,h_ɔɪ_s_t,1,0.0
4100,h_əʊ,265,0.0
4103,h_əʊ_k_s,2,0.033867369356318955
4105,h_əʊ_l,680,0.0
4106,h_əʊ_l_d,232,0.0
4107,h_əʊ_l_d_z,53,0.3360612778790799
4108,h_əʊ_l_z,38,0.5015511058843599
4109,h_əʊ_m,535,0.0
4111,h_əʊ_m_z,44,0.4286296626871451
4115,h_əʊ_p,227,0.0
4116,h_əʊ_p_s,32,0.5870304495218972
4117,h_əʊ_p_t,60,0.2743567499112618
4118,h_əʊ_s_t,21,0.7965445414407768
4119,h_əʊ_s_t_s,6,0.5803236797915148
4123,h_əʊ_z,4,0.3786429146367648
4125,h_aʊ,1929,0.0
4127,h_aʊ_l,1,0.0
4128,h_aʊ_l_d,5,0.48963584909265034
4129,h_aʊ_l_z,1,0.0
4131,h_aʊ_n_d,6,0.5803236797915148
4132,h_aʊ_n_d_z,6,0.5803236797915148
4133,h_aʊ_s,713,0.0
4138,h_aʊ_z,9,0.7820044449462648
4139,h_aʊ_z_d,10,0.8344113943730964
4140,h_ɪə,131,0.0
4141,h_ɪə_ɜ˞,972,0.0
4142,h_ɪə_d,5,0.48963584909265034
4144,h_ɪə_z,26,0.6903115090441662
4145,h_ɛə,28,0.6534497613150807
4146,h_ɛə_ɜ˞,209,0.0
4147,h_ɛə_d,2,0.033867369356318955
4148,h_ɛə_z,12,0.9250992250719607
4150,h_ə,81,0.12508293418334337
4151,h_ɛ,495,0.0
4152,h_ɛ_dʒ,18,0.8732200097732894
4155,h_ɛ_d,692,0.0
4156,h_ɛ_d_z,75,0.16336381545537637
4157,h_ɛ_f,3,0.23554813451106882
4158,h_ɛ_k,17,0.9016509460184803
4161,h_ɛ_l,202,0.0
4162,h_ɛ_l_θ,133,0.0
4163,h_ɛ_l_d,225,0.0
4164,h_ɛ_l_m,1,0.0
4166,h_ɛ_l_p,434,0.0
4167,h_ɛ_l_p_s,32,0.5870304495218972
4168,h_ɛ_l_p_t,75,0.16336381545537637
4172,h_ɛ_m,4,0.3786429146367648
4174,h_ɛ_m_p,2,0.033867369356318955
4175,h_ɛ_m_z,1,0.0
4176,h_ɛ_n,62,0.2580468963036725
4177,h_ɛ_n_ɲ,1,0.0
4178,h_ɛ_n_d,8,0.7234184599172108
4179,h_ɛ_n_d_z,1,0.0
4180,h_ɛ_n_s,34,0.5568754007380342
4181,h_ɛ_n_z,10,0.8344113943730964
4182,h_ɛ_p,1,0.0
4183,h_ɛ_s_t,1,0.0
4187,h_ɪ,477,0.0
4188,h_ɪ_ɲ,2,0.033867369356318955
4190,h_ɪ_b,9,0.7820044449462648
4191,h_ɪ_b_z,1,0.0
4192,h_ɪ_d,10,0.8344113943730964
4193,h_ɪ_k,1,0.0
4194,h_ɪ_k_s,1,0.0
4195,h_ɪ_l,87,0.08953881893177884
4196,h_ɪ_l_t,1,0.0
4198,h_ɪ_l_z,53,0.3360612778790799
4199,h_ɪ_m,3024,0.0
4201,h_ɪ_m_z,4,0.3786429146367648
4202,h_ɪ_n,28,0.6534497613150807
4203,h_ɪ_n_dʒ,2,0.033867369356318955
4205,h_ɪ_n_t,19,0.846326651164806
4206,h_ɪ_n_t_s,7,0.6569991481240273
4207,h_ɪ_p,28,0.6534497613150807
4208,h_ɪ_p_s,15,0.9639078404721537
4209,h_ɪ_s,3,0.23554813451106882
4210,h_ɪ_s_t,5,0.48963584909265034
4211,h_ɪ_t,90,0.07267598475651182
4212,h_ɪ_t_s,8,0.7234184599172108
4213,h_ɪ_z,5564,0.0
4214,h_ɒ,412,0.0
4216,h_ɒ_ŋ,1,0.0
4221,h_ɒ_b,2,0.033867369356318955
4225,h_ɒ_ɡ,3,0.23554813451106882
4227,h_ɒ_ɡ_z,2,0.033867369356318955
4228,h_ɒ_k,1,0.0
4231,h_ɒ_l,18,0.8732200097732894
4232,h_ɒ_l_z,1,0.0
4233,h_ɒ_m,1,0.0
4234,h_ɒ_n,1,0.0
4235,h_ɒ_p,7,0.6569991481240273
4236,h_ɒ_p_s,2,0.033867369356318955
4237,h_ɒ_p_t,5,0.48963584909265034
4238,h_ɒ_s,137,0.0
4239,h_ɒ_t,144,0.0
4241,h_ʊ,8,0.7234184599172108
4242,h_ʊ_d,121,0.0
4243,h_ʊ_d_z,5,0.48963584909265034
4244,h_ʊ_k,32,0.5870304495218972
4245,h_ʊ_k_s,11,0.881819246751963
4246,h_ʊ_k_t,12,0.9250992250719607
4249,h_ʌ,136,0.0
4251,h_ʌ_ŋ,120,0.0
4252,h_ʌ_ŋ_k,2,0.033867369356318955
4253,h_ʌ_ŋ_k_s,1,0.0
4254,h_ʌ_ʃ,9,0.7820044449462648
4255,h_ʌ_ʃ_t,5,0.48963584909265034
4256,h_ʌ_b,2,0.033867369356318955
4258,h_ʌ_f,1,0.0
4261,h_ʌ_ɡ,6,0.5803236797915148
4262,h_ʌ_ɡ_d,5,0.48963584909265034
4263,h_ʌ_ɡ_z,1,0.0
4265,h_ʌ_l,4,0.3786429146367648
4267,h_ʌ_l_k,1,0.0
4268,h_ʌ_l_k_s,1,0.0
4269,h_ʌ_l_z,1,0.0
4270,h_ʌ_m,23,0.7512946359146896
4271,h_ʌ_m_d,5,0.48963584909265034
4272,h_ʌ_m_f,1,0.0
4273,h_ʌ_m_p,3,0.23554813451106882
4274,h_ʌ_m_p_s,1,0.0
4276,h_ʌ_m_z,1,0.0
4277,h_ʌ_n,329,0.0
4278,h_ʌ_n_ɲ,4,0.3786429146367648
4279,h_ʌ_n_ɲ_t,5,0.48963584909265034
4280,h_ʌ_n_t,23,0.7512946359146896
4281,h_ʌ_n_t_s,4,0.3786429146367648
4282,h_ʌ_n_z,1,0.0
4283,h_ʌ_s,3,0.23554813451106882
4284,h_ʌ_s_k,2,0.033867369356318955
4285,h_ʌ_s_k_s,1,0.0
4287,h_ʌ_t,22,0.7734052079675909
4288,h_ʌ_t_s,9,0.7820044449462648
4289,h_ʌ_z,159,0.0
4290,h_iː,8928,0.0
4291,h_iː_θ,16,0.9318059948023432
4292,h_iː_θ_s,3,0.23554813451106882
4293,h_iː_d,137,0.0
4295,h_iː_l,53,0.3360612778790799
4296,h_iː_l_d,6,0.5803236797915148
4297,h_iː_l_z,19,0.846326651164806
4298,h_iː_n,1,0.0
4299,h_iː_p,10,0.8344113943730964
4300,h_iː_p_s,3,0.23554813451106882
4301,h_iː_p_t,5,0.48963584909265034
4302,h_iː_t,117,0.0
4303,h_iː_t_s,1,0.0
4304,h_iː_v,5,0.48963584909265034
4305,h_iː_v_d,5,0.48963584909265034
4306,h_iː_v_z,1,0.0
4307,h_iː_z,287,0.0
4309,h_j_uː,457,0.0
4310,h_j_uː_dʒ,111,0.0
4315,h_j_uː_n,1,0.0
4316,h_j_uː_z,2,0.033867369356318955
4317,h_uː,2423,0.0
4319,h_uː_ɜ˞,1,0.0
4320,h_uː_d,15,0.9639078404721537
4321,h_uː_f,2,0.033867369356318955
4322,h_uː_f_s,2,0.033867369356318955
4323,h_uː_l,2,0.033867369356318955
4324,h_uː_m,181,0.0
4325,h_uː_p,2,0.033867369356318955
4326,h_uː_p_s,2,0.033867369356318955
4328,h_uː_t,1,0.0
4329,h_uː_t_s,1,0.0
4330,h_uː_v,5,0.48963584909265034
4331,h_uː_v_z,3,0.23554813451106882
4332,h_uː_z,264,0.0
4333,h_æ,1625,0.0
4334,h_æ_ɲ,5,0.48963584909265034
4336,h_æ_ŋ,66,0.22694889753239533
4337,h_æ_ŋ_d,10,0.8344113943730964
4338,h_æ_ŋ_k,1,0.0
4339,h_æ_ŋ_k_s,1,0.0
4340,h_æ_ŋ_z,6,0.5803236797915148
4341,h_æ_ʃ,2,0.033867369356318955
4343,h_æ_θ,5,0.48963584909265034
4344,h_æ_d,6240,0.0
4345,h_æ_ɡ,1,0.0
4346,h_æ_ɡ_z,1,0.0
4347,h_æ_k,3,0.23554813451106882
4348,h_æ_k_s,1,0.0
4350,h_æ_l,1,0.0
4351,h_æ_m,44,0.4286296626871451
4353,h_æ_m_z,2,0.033867369356318955
4354,h_æ_n,222,0.0
4355,h_æ_n_d,555,0.0
4356,h_æ_n_d_z,284,0.0
4357,h_æ_p,12,0.9250992250719607
4358,h_æ_p_s,474,0.0
4359,h_æ_s_t,1,0.0
4360,h_æ_t,53,0.3360612778790799
4361,h_æ_t_s,15,0.9639078404721537
4362,h_æ_v,4769,0.0
4363,h_æ_v_z,1,0.0
4364,h_æ_z,2118,0.0
4365,iː,3097,0.0
4366,iː_ɲ,631,0.0
4371,iː_l,4,0.3786429146367648
4372,iː_l_z,4,0.3786429146367648
4373,iː_n,2,0.033867369356318955
4375,iː_s,24,0.7301252296475932
4376,iː_s_t,144,0.0
4377,iː_t,136,0.0
4378,iː_t_s,10,0.8344113943730964
4379,iː_v,33,0.5717244428128412
4380,iː_v_z,2,0.033867369356318955
4381,iː_z,61,0.26613497645078243
4382,iː_z_d,10,0.8344113943730964
4383,j_ɑː,1,0.0
4384,j_ɑː_d,66,0.22694889753239533
4385,j_ɑː_d_z,58,0.2912195840865289
4386,j_ɑː_n,1,0.0
4389,j_ɔː,150,0.0
4390,j_ɔː_ɜ˞,1612,0.0
4392,j_ɔː_k,135,0.0
4395,j_ɔː_n,2,0.033867369356318955
4396,j_ɔː_n_d,5,0.48963584909265034
4398,j_ɔː_z,46,0.40651909063424363
4399,j_eɪ,2,0.033867369356318955
4401,j_ɜː,5,0.48963584909265034
4405,j_ɜː_n_z,1,0.0
4407,j_əʊ,7,0.6569991481240273
4408,j_əʊ_k,5,0.48963584909265034
4409,j_əʊ_k_s,1,0.0
4416,j_ɪə,4,0.3786429146367648
4417,j_ɪə_ɜ˞,508,0.0
4418,j_ɪə_z,913,0.0
4419,j_ɛə,119,0.0
4421,j_ʊə,330,0.0
4422,j_ʊə_ɜ˞,379,0.0
4423,j_ʊə_s,16,0.9318059948023432
4426,j_ə_ɜ˞,27,0.6715392446185393
4427,j_ə_d,3,0.23554813451106882
4428,j_ə_d_z,1,0.0
4429,j_ə_l,1,0.0
4432,j_ə_n,31,0.6028224415841186
4435,j_ə_n_s,5,0.48963584909265034
4436,j_ə_n_t,51,0.35519463558328435
4437,j_ə_n_z,9,0.7820044449462648
4438,j_ə_s,5,0.48963584909265034
4439,j_ə_z,25,0.7098201258905722
4440,j_ɛ,141,0.0
4441,j_ɛ_l,6,0.5803236797915148
4442,j_ɛ_l_d,10,0.8344113943730964
4443,j_ɛ_l_p,1,0.0
4446,j_ɛ_l_z,2,0.033867369356318955
4447,j_ɛ_n,2,0.033867369356318955
4450,j_ɛ_s,772,0.0
4451,j_ɛ_t,468,0.0
4453,j_ɪ,1,0.0
4456,j_ɪ_n,1,0.0
4457,j_ɒ,3,0.23554813451106882
4462,j_ɒ_n,2,0.033867369356318955
